// interfaces // arguments
// callable statement support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// replicate does cascade to uninitialized collections
// prefer re-generation of identity!
// ignore this error for now
// transfer an explicitly defined entity name // handle the lazy attribute
// return the connection
// First, collect all of the select expressions. // NOTE: This must be done *before* invoking setScalarColumnText() because setScalarColumnText() // changes the AST!!!
// TODO : this really needs to be delayed unitl after we definitively know all node types // where this is currently a problem is parameters for which where we cannot unequivocally // resolve an expected type
// iconst_i
// we found it
//TODO: optimize this better!
// it is or was referenced _somewhere_
// Collection of components.
//return classAlias == null ? className : classAlias;
//TODO: code duplication with JoinedSubclassEntityPersister
//need to hydrate it.
// TABLENAME
//null clientLock is remotely possible but will never happen in practice
// add temp entry so that the next step is circular-reference // safe - only needed because some types don't take proper // advantage of two-phase-load (esp. components)
// The current_timestamp is more accurate, but only known to be supported // in SQL Server 7.0 and later (i.e., Sybase not known to support it at all)
// found
//handle a property-ref
// You may still have other ResultSets or update counts left to process here  // but you can't do it now or the ResultSet you just got will be closed
//TODO: this class does too many things! we need a different //kind of path expression parser for each of the diffferent //ways in which path expressions can occur
// Handle collection-fiter compilation. // IMPORTANT NOTE: This is modifying the INPUT (HQL) tree, not the output tree!
// a collection loaded in the current session // can not possibly be the collection belonging // to the entity passed to update()
// Parse the query string into an HQL AST.
// Turn off includeSubclasses on all FromElements.
//note that each iteration of the loop may add new elements
// for convenience to save some lookups
// dirty check against the usual snapshot of the entity
//implicit polymorphism not supported (would need a union)
// *load_1 // each type
// end region to handling exception (BulkAccessorException)
//TODO!
// Generate implicit joins, only if necessary.
// Does the LIMIT clause take a "maximum" row number instead of a total number of returned rows?
//needed for SOAP libraries, etc
// the user specifically supplied update="true", // which constitutes an illegal combo
// Dialect function
// Put the THETA_JOINS node before the HQL condition, after the filters.
// Allows various loaders (ok mainly the QueryLoader :) to check // whether scrolling of their result set should be allowed. // // By default it is allowed.
"//			ps.close(); //just close it; do NOT try to return it to the pool! //NOTE: early exit!"
// todo : potentially look at optimizing these two arrays
// automatically makes a column with the default name if none is specifed by XML
// ldc // field name
// really there are two situations where it should be ok to allow the insertion // into properties defined on a superclass: //      1) union-subclass with an abstract root entity //      2) discrim-subclass // // #1 is handled already because of the fact that // UnionSubclassPersister alreay always returns 0 // for this call... // // we may want to disallow it for discrim-subclass just for // consistency-sake (currently does not work anyway)...
// mappings might contain either the "raw" extends name (in the case of // an entity-name mapping) or a FQN (in the case of a POJO mapping).
// find any entities that are still transient after retry
"//			        ( implied && DotNode.useThetaStyleImplicitJoins ) ) {"
//Sybase BIT type does not support null values
// early exit...
//String[] fk = StringHelper.qualify( "collection_", cp.getKeyColumnNames() );
// Create a new FILTERS node as a parent of all filters
// an uninitialized proxy, noop, don't even need to // return an id, since it is never a save()
"/*public Type[] getSqlResultTypes() {		return sqlResultTypes;	}*/"
// this is the second pass through on a merge op, so here we limit the // replacement to associations types (value types were already replaced // during the first pass)
//TODO: reenable if we also fix the above todo
// ParameterContainer impl ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// entityNames may now include slashes for the representations //classname may be an inner class
// Now, set the text for this node.  It should be the element columns.
// TODO: this is a bit of copy/paste from IndexedCollection.createPrimaryKey()
"// TBD should this be varbinary($1)? //		registerColumnType(Types.VARBINARY,     ""binary($1)"");"
//TODO: I am not so sure about the exception handling in this bit!
// TODO: an alternative is to check if the owner has changed; if it hasn't then // get the ID from collection.getOwner()
// Dialect method overrides ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
//unsupported
//re-snapshot
// delegate already handles PK columns
"//		scalarColumnAliases.add( typeReturn.getColumnAlias() ); //		scalarTypes.add( typeReturn.getType() );"
// aload_2 // load the args
// here we do not bother with the discriminator.
// This is not actually a constant, but a reference to FROM element.
//values is not null and is checkable, we'll look deeper
//noop
//TODO: does this really need to be here? //      does the collection already have //      it's own up-to-date snapshot?
// orphans should not be deleted during merge??
// We ignore minimalPutOverride. JBossCache putForExternalRead is // already about as minimal as we can get; it will promptly return // if it discovers that the node we want to write to already exists
//TODO: refactor to .sql package
// Configure the cache to use our TM
// POLYMORPHISM
// todo : YUCK!!!
//HashMap columnsUnique = new HashMap();
// aaload
//use dialect default properties
//search for it //note that this code is incorrect for other than one-to-many
//return AssociationType.FOREIGN_KEY_TO_PARENT; //this is better but causes a transient object exception...
"//	private ComponentTuplizerFactory componentTuplizerFactory; todo : HHH-3517 and HHH-1907"
// Primary key constraint
//treat it just like a new collection
// checkcast // cast the bean into a raw bean
// we have an embedded composite identifier
// TODO: an alternative is to check if the owner has changed; if it hasn't then // return collection.getOwner()
// by default we report no support
// Need a better way to define the suffixes here...
// for dialects which are known to not support ANSI-SQL row-value-constructor syntax, // we should mutate the tree.
//Clobs are ignored by merge() operation
//keep the existing version number in the case of replicate!
// native identifier generatiion ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
//allow ODMG OQL style: from Person p, p.cars c
//information about lazy properties of this class
// for version properties marked as being generated, make sure they are "always" // generated; aka, "insert" is invalid; this is dis-allowed by the DTD, // but just to make sure...
// If the provider was leeching off an existing pool don't close it
// this property belongs on the table and is to be inserted
//reset the id
// Actually the semantics of the next three are really "Bag" // Note that, unlike objects, collection insertions, updates, // deletions are not really remembered between flushes. We // just re-use the same Lists for convenience.
//propertyTableNumbersByName.put( prop.getName(), join );
// maybe a concrete SQLpropertyresult type, but Map is exactly what is required at the moment
// orphans should not be deleted during copy??
// DDL support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// checkcast // cast bean
// Default the Proxool alias setting
//pass this as an argument only to avoid double looking
// the user specifically supplied insert="true", // which constitutes an illegal combo
//keep the behavior consistent even for boundary usages
// todo : remove this and just have subclasses use Isolater/IsolatedWork directly...
// generate id select fragment and then property select fragment for // each expression, just like generateSelectFragments().
// Transaction settings:
// it might still need to apply a collection ordering based on a // many-to-many defined order-by...
// for backward-compatability
// all clear
//TODO: simply remove this override //      if we fix the above todos
// cascade-delete to many-to-one AFTER the parent was deleted
// Its the listener instance (or better be)
//memory optimization
// add another (inner) nested select // add the main query // close off the inner nested select
//TODO: is this a bit ugly?
// refresh doesn't cascade to uninitialized collections
//TODO: We probably should have a StatisticsNotPublishedException, to make it clean
//final String queryString,
//TODO: implement functionality //  this might be painful to do here, as the "join post processing" for //  the subquery has already been performed (meaning that for //  theta-join dialects, the join conditions have already been moved //  over to the where clause).  A "simple" solution here might to //  perform "join post processing" once for the entire query (including //  any subqueries) at one fell swoop
//just to help out during the load (ugly, i know)
//extra information about the element type
// look for the instance by uuid
//actually, this last test is probably unnecessary, since  //beforeCompletion() doesn't get called during rollback
"//		 This assumes you will want to ignore any update counts"
//persister.setIdentifier(result, id); //before calling interceptor, for consistency with normal load
// The property is a component...
// TODO: I don't really like this implementation; it would be better if // this was handled by searchForDirtyCollections()
//optimization
// Convert the string value into the proper type.
// a nested composite element
/* | this | bean | args | i | raw bean | exception | */
// The standard comparator types are not Serializable but are singletons
//is this ok?
//this is basically a copy/paste of OrderByParser ... might be worth refactoring
//isSet = collection.isSet(); //isSorted = collection.isSorted();
//TODO: always true for now, but not if we later decide to support elements() in the from clause
// the element has changed
// force the proxy to resolve itself
//TODO: this is one of the ugliest and most fragile pieces of code in Hibernate....
//recache the updated state
// perhaps this should be an exception since it is only ever used // in the above method?
// todo : throw exception?  maybe warn if not the same?
// if it is an initialized proxy, let cascade // handle it later on
//TODO: Yuck! This is not quite good enough, it's a quick //hack around the problem of having a to-one association //that refers to an embedded component:
// custom sql
// aload_2 // args
//not null ... (start with 1) is implicit
// Read backwards until we read past the first physical sequential // row with the key we are interested in loading
// --Commented out by Inspection (12/4/04 9:10 AM): public abstract void addCondition(String alias, String[] columns, String condition);
//use suffix for the entity columns
// For the case of dynamic-update="true", we need to generate the UPDATE SQL
// the last used iterator
"//			optimizer = getFactory().getSettings().getBytecodeProvider().getReflectionOptimizer( //					mappedClass, getterNames, setterNames, propTypes //			);"
// The path may be a reference to an alias defined in the parent query.
// this entity defines proeprty generation, so process those generated // values...
// package protected setters ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
//TODO: copy/paste from recreate()
// Otherwise, the destination node was implied by the FROM clause and the FROM clause processor // will automatically add it in the right place.
// FOREIGN KEY VIOLATION
//create all the new entries
//TODO: something with formulas...
// subclass discrimination works by assigning particular // values to certain combinations of null primary key // values in the outer join using an SQL CASE
// No batch statements
// we know only the lhs-hand type, so use that
//TODO: is there a better way?
// Multi-param numeric dialect functions...
//ignore whitespace
// Use the delegate.
// TODO : or should we return 'containsTableAlias'??
// strip off any leading 'and' token
// Possibly handle :something parameters for the query ?
// Make sure this is a defined parameter and check the incoming value type // TODO: what should be the actual exception type here?
// before any callbacks, etc, so subdeletions see that this deletion happened first
//private final String rootTableName;
// Re-arrange the tree so that the collection function is the root and the lhs is the path.
//int count = 0;
// for objects that came in via update()
// ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ // stuff that is persister-centric and/or EntityInfo-centric ~~~~~~~~~~~~~~ // ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
